uid,glb_sha256,make,model,reviewed_at,year_start,year_end,body_style,trim
bc4c63bbccf8493cb4bc5cc7c27fd27a,c94fbe93832368884975330eb4e18b5d6a006cccb618260cef002ba801f8a794,mg,ZS,2026-08-14,2025,,,
ee2e3b0e1a7b481cb2c08e6fc6d2ed9e,df203e510afabe138fd0bfe97e63a7fedf09115b416982fb28b9935ba4ad928e,mg,MG4,2026-08-14,2025,,,
f384f5e1c48141c2a9b67d07c854a20e,62e48d4e6be1033a73abf4459b5376b06b3db969f7e676ad5e6540e43c715427,mg,MG3,2026-08-14,2025,,,
