uid,glb_sha256,make,model,reviewed_at,year_start,year_end,body_style,trim
e99a77c50aa74318ac755571a9f67119,3861861a4ac47a646786659419a8cc47f11eb81b26c835a9f28e5b9d335cf2d3,ford,gt40,2026-08-10,1964,,,
391f0e08a9af4a388a669433c55a7dd9,2e8a84a4e773011f238cbc0709ffe9f071f64bfe99ce10311292edc6923154ad,ford,transit courier,2026-08-10,2025,,,
27e25fcead154e62a1dd8e92ccedb691,8365294240cf791908e2a99a4565d91dcf8b0cca8b22d78eaba506a026b67e0e,ford,focus,2026-08-10,2016,,,
c25ad61daa814cabaa03bd69db4d7adc,00786e7eff77bc428875bb5d771b535ead0a38172f2d0bdd1d4c43afce137c87,ford,consul capri,2026-08-10,,,,
