uid,glb_sha256,make,model,reviewed_at,year_start,year_end,body_style,trim
17cc85164ad143e5bb0f3cd0a88079d2,2d434425038fc038b6c1f8f7064feec87b74683dcdef862cf9f20e73e2d58cea,honda,Jazz,2026-07-30,2016,2016,hatchback,Fit DBA-GK3 per source
6af77df7e9fa40a3804ef2811d6a65e9,7de21eb7a3096083346b1242ca3360f194a13b9386d7b938de9684b75160f6ca,honda,Jazz,2026-07-30,2020,2020,hatchback,Fit Hybrid 6AA-GR3 per source
a558be03c05a4c6c95e950438f9ec401,832e7228d965b1b7c313184b252772b30fd562ca896d5dc6335114e5daa92f78,peugeot,407,2026-07-30,,,saloon,
